gap_id,filled,east,tier,gbm_prob,area_m2,height_m,imperv_frac,dist_road,neigh_completeness,fill_ratio
959,True,False,2,0.991,154.8,2.6,0.9977,14.1396,0.0,0.7093
960,True,False,2,0.8914,222.5,3.3,0.9296,12.2057,0.2,0.4136
961,True,True,1,0.8246,61.8,2.9,0.9494,19.2637,0.0,0.7632
962,True,False,2,0.9939,130.0,2.7,0.9858,17.469,0.0,0.6784
963,True,False,2,0.9925,174.5,2.9,0.9912,13.9701,0.0,0.6823
964,False,False,1,0.2626,67.2,3.0,0.9785,32.3515,0.0217,0.7895
965,False,False,1,0.6694,75.0,3.1,0.9317,15.115,0.0,0.6281
966,True,False,2,0.9929,151.2,2.8,0.9828,12.2934,0.0,0.6806
967,False,False,1,0.6749,64.5,3.0,0.9781,14.0255,0.0,0.6793
968,True,True,1,0.9052,64.0,3.4,0.7143,16.817,0.0,0.5768
969,True,False,2,0.9927,134.5,3.1,0.9894,12.0389,0.0,0.8032
970,False,True,3,0.0537,1254.0,9.4,0.9265,8.3052,0.0909,0.6649
971,True,False,2,0.9921,160.5,2.9,0.9453,14.3449,0.0,0.6873
972,True,False,2,0.9264,80.0,3.3,0.9509,20.4588,0.0,0.6702
973,True,False,2,0.9636,165.0,2.7,0.9585,9.2316,0.0,0.6219
974,False,True,3,0.0495,820.2,9.5,0.9524,7.682,0.1,0.7271
975,True,False,2,0.9933,107.5,3.5,0.9896,16.917,0.1481,0.8073
976,False,True,3,0.3769,352.2,6.3,0.9556,15.2848,0.0,0.7235
977,True,False,1,0.8792,46.0,3.5,0.6613,21.0664,0.1613,0.4665
978,True,False,2,0.9939,148.2,2.8,0.9854,17.0728,0.0,0.6253
979,True,False,2,0.9934,139.5,3.0,0.9711,15.15,0.0476,0.6186
980,False,True,2,0.1296,65.2,12.0,0.7056,0.0,0.1667,0.366
981,True,False,2,0.989,116.2,3.2,1.0,18.8428,0.0,0.816
982,True,False,2,0.9934,96.8,3.6,0.9401,19.3477,0.0,0.6015
983,True,True,2,0.9934,151.0,2.9,0.9523,16.967,0.0,0.7038
984,True,False,2,0.9927,135.0,3.4,0.9945,17.0152,0.0465,0.5864
985,True,False,3,0.8982,451.0,5.5,0.9783,46.2142,0.1379,0.7465
986,True,False,2,0.9952,111.5,3.2,0.7533,17.692,0.0244,0.5739
987,True,False,1,0.8679,68.2,3.1,0.8936,16.8733,0.0,0.5816
988,True,False,2,0.9934,115.5,3.2,0.9709,17.3128,0.0244,0.7153
989,True,False,2,0.9934,90.0,3.0,0.9639,18.5535,0.0,0.6088
990,True,False,2,0.9923,101.8,3.8,0.9926,17.4888,0.1613,0.7007
991,True,False,2,0.9937,170.0,2.9,0.9893,19.396,0.0,0.6074
992,True,False,2,0.9934,110.2,3.4,0.9727,17.2844,0.0,0.6522
993,True,False,2,0.9825,101.5,3.3,0.9928,16.4437,0.2222,0.8245
994,True,False,2,0.9776,108.5,3.2,1.0,19.5418,0.2258,0.7969
995,True,False,2,0.9927,97.5,2.8,0.9691,18.1459,0.0,0.4815
996,True,False,2,0.9809,90.2,3.6,0.872,21.2879,0.1935,0.6278
997,True,False,2,0.9934,109.8,3.7,0.9626,17.6403,0.0,0.6553
998,True,False,2,0.9936,281.0,2.8,0.9716,16.6624,0.0588,0.5584
999,True,False,2,0.9951,125.2,3.1,0.7514,16.1808,0.0,0.6773
1000,True,True,0,0.7677,48.5,3.3,0.4651,20.3696,0.0,0.5152
1001,True,False,2,0.9937,129.8,3.5,0.9855,17.4726,0.0,0.6784
1002,True,False,2,0.9935,127.8,3.3,0.9034,18.7056,0.0,0.7393
1003,True,False,2,0.9915,98.0,3.8,0.9802,17.3643,0.0,0.8372
1004,True,False,1,0.9071,72.2,3.2,0.8359,20.3674,0.0,0.435
1005,True,False,2,0.9935,115.0,3.2,0.9006,15.9094,0.0,0.5451
1006,True,True,2,0.9951,88.2,3.0,0.5844,17.4579,0.0,0.6819
1007,True,False,2,0.9935,147.2,3.1,0.9757,17.9652,0.0,0.7468
1008,True,False,2,0.9935,126.5,3.3,0.965,18.894,0.0,0.7243
1009,True,True,2,0.9187,123.8,2.1,0.7382,19.3058,0.0,0.5965
1010,True,False,2,0.992,117.2,3.4,0.9717,17.3113,0.1562,0.7285
1011,False,False,3,0.1754,908.8,5.6,0.9904,13.3839,0.0811,0.5955
1012,True,False,2,0.9934,102.2,3.2,0.9418,15.6984,0.0,0.6282
1013,True,False,2,0.9935,105.5,3.0,0.9718,16.1722,0.0,0.5782
1014,True,False,2,0.9386,99.2,3.7,0.9749,11.3717,0.1111,0.6785
1015,True,False,2,0.6785,60.8,6.1,0.7765,81.3004,0.125,0.4857
1016,True,False,1,0.8066,78.5,3.0,0.729,44.7728,0.1304,0.6589
1017,True,False,2,0.9937,129.5,3.4,0.9807,16.6914,0.0,0.7053
1018,True,False,2,0.994,93.8,3.4,0.9775,22.761,0.1316,0.8095
1019,True,False,3,0.9905,240.2,4.2,1.0,15.0921,0.0625,0.7969
1020,True,False,2,0.9924,105.5,3.1,0.9826,20.924,0.1471,0.7238
1021,True,False,2,0.9938,120.5,3.3,0.982,19.1412,0.0,0.7772
1022,True,False,1,0.8758,68.5,3.2,0.7238,15.7533,0.0,0.6515
1023,True,False,2,0.9935,108.5,3.4,0.9295,19.2096,0.0,0.7234
1024,True,False,3,0.9108,138.5,5.8,0.9062,56.5952,0.0952,0.6541
1025,True,True,2,0.9898,132.0,2.6,1.0,18.3017,0.0,0.7637
1026,True,False,2,0.9938,100.2,3.3,0.9928,17.3724,0.1333,0.7623
1027,True,False,2,0.9934,163.2,2.9,0.9658,17.1953,0.0256,0.6988
1028,True,False,2,0.9877,118.2,3.6,0.9938,16.8547,0.1471,0.8421
1029,True,False,2,0.9922,148.2,3.8,0.9315,14.3302,0.0741,0.7291
1030,True,True,2,0.9928,133.0,3.5,0.9973,15.1493,0.0,0.756
1031,True,False,2,0.9927,147.5,3.2,0.9975,19.935,0.0,0.713
1032,False,False,1,0.1868,43.5,3.3,0.6129,18.0549,0.0,0.5051
1033,True,False,2,0.9934,121.0,3.0,0.9353,15.518,0.0,0.6997
1034,True,False,2,0.9934,98.8,3.9,0.948,17.4302,0.0,0.6504
1035,True,False,1,0.7683,64.8,2.9,0.9778,36.8207,0.0588,0.9018
1036,True,False,2,0.9864,85.0,3.2,0.9737,17.7914,0.0,0.7534
1037,True,False,2,0.9934,144.2,2.5,0.9872,18.0854,0.0,0.6023
1038,True,False,2,0.9934,146.0,3.2,0.9221,18.4172,0.0,0.6804
1039,True,False,3,0.9934,91.2,4.3,0.9176,17.1491,0.0,0.6619
1040,True,False,2,0.9773,199.0,2.9,0.9926,42.6193,0.0,0.6668
1041,True,False,2,0.9592,195.0,3.2,1.0,57.3105,0.027,0.761
1042,True,False,2,0.9935,135.8,3.4,0.9702,19.3534,0.0,0.7937
1043,True,False,2,0.9937,87.5,3.0,0.992,20.1309,0.0,0.6889
1044,True,False,2,0.9912,164.0,3.5,0.9978,13.9814,0.0588,0.6701
1045,True,True,2,0.9951,108.0,2.9,0.7818,19.5744,0.0,0.5155
1046,True,False,2,0.9938,102.8,3.9,0.9887,17.6031,0.0,0.7342
1047,True,False,1,0.8686,64.5,3.2,0.9581,18.5136,0.0,0.5258
1048,True,False,2,0.9934,121.2,2.8,0.9182,18.3099,0.0,0.5209
1049,True,False,2,0.9554,126.5,3.3,0.9773,57.9143,0.125,0.6701
1050,True,False,2,0.9922,151.8,3.4,0.9484,13.4576,0.1071,0.5634
1051,True,False,1,0.8716,60.0,3.3,0.6279,16.6345,0.0,0.4104
1052,True,False,1,0.9074,63.0,2.8,0.7735,24.4303,0.0714,0.6279
1053,True,False,2,0.9933,93.2,2.7,0.9885,16.4668,0.0,0.6818
1054,True,False,2,0.9934,87.0,3.2,0.9383,16.2268,0.0263,0.6092
1055,True,True,2,0.9934,149.2,3.0,0.9566,16.0028,0.0,0.6166
1056,True,False,3,0.9108,89.5,5.7,0.9176,57.4062,0.0909,0.6492
1057,False,False,0,0.0587,22.8,3.5,0.0149,23.3528,0.0,0.567
1058,True,False,2,0.9934,122.0,2.5,0.9851,17.8531,0.0,0.6865
1059,True,False,2,0.9937,99.5,3.0,0.9816,23.1516,0.0,0.7466
1060,True,False,2,0.9935,100.2,3.5,0.9231,20.5291,0.0278,0.8016
1061,True,False,1,0.9163,65.2,3.1,0.9661,14.6939,0.0286,0.7224
1062,True,False,2,0.9934,90.5,3.3,0.9431,22.352,0.0,0.6863
1063,True,False,2,0.9935,122.5,3.2,0.9645,19.6883,0.0,0.7318
1064,True,False,2,0.9908,90.2,2.9,1.0,19.9763,0.0,0.665
1065,True,False,2,0.9917,164.5,3.0,0.9955,19.6372,0.0,0.812
1066,True,False,2,0.9928,215.0,3.8,0.9966,17.6806,0.0,0.734
1067,False,False,1,0.6008,65.0,3.5,0.7797,42.0773,0.0286,0.7351
1068,True,False,2,0.9908,89.2,3.0,1.0,20.4897,0.0,0.6762
1069,True,True,1,0.8288,66.0,2.8,0.6591,19.6014,0.0,0.4005
1070,True,False,2,0.9611,152.2,3.2,0.9714,10.791,0.1071,0.5217
1071,True,False,2,0.9925,125.2,3.4,0.8475,17.1746,0.0,0.7882
1072,True,False,2,0.9886,90.0,2.9,1.0,24.4814,0.0,0.7254
1073,True,False,2,0.993,112.5,2.6,0.9412,16.4709,0.027,0.6375
1074,True,False,1,0.3834,36.8,3.4,0.9118,39.0431,0.069,0.5068
1075,True,False,2,0.9935,106.2,3.8,0.9782,22.29,0.0217,0.7546
1076,True,False,2,0.9932,125.8,3.2,0.9646,16.5484,0.0,0.5174
1077,True,True,2,0.9935,145.8,2.9,0.9302,15.9634,0.0,0.7376
1078,True,False,2,0.992,94.0,3.4,0.9617,15.7636,0.1481,0.7641
1079,False,True,1,0.1616,20.2,3.8,1.0,43.3459,0.8,0.7982
1080,True,False,2,0.9594,160.8,2.4,0.9416,18.3421,0.0222,0.4541
1081,False,False,1,0.3512,41.5,3.6,0.8803,34.9502,0.0417,0.5244
1082,True,False,2,0.9934,87.8,3.0,0.9753,19.4054,0.125,0.6922
1083,True,False,3,0.9915,112.8,4.2,0.9902,14.8636,0.0,0.8289
1084,True,False,2,0.9935,109.2,3.2,0.9115,20.2076,0.0,0.8244
1085,True,False,2,0.9769,125.8,2.5,0.9821,36.4745,0.0294,0.5254
1086,True,False,2,0.9783,119.8,3.0,1.0,27.3929,0.0222,0.6979
1087,True,False,3,0.9914,94.2,4.1,0.9194,25.08,0.0,0.6052
1088,True,False,2,0.9934,143.5,3.4,0.9542,22.8575,0.0882,0.6364
1089,True,False,3,0.9937,113.5,4.3,0.9903,21.6974,0.0,0.6869
1090,True,False,2,0.9847,107.8,3.0,0.9967,28.5821,0.0204,0.7967
1091,True,False,2,0.9934,109.5,3.7,0.9574,17.7235,0.1071,0.6789
1092,True,True,2,0.9934,121.2,3.0,0.9572,17.5765,0.0,0.6504
1093,True,False,2,0.9934,119.2,3.3,0.8765,15.779,0.0,0.6254
1094,True,False,1,0.6117,41.5,3.0,0.9913,36.977,0.0588,0.7482
1095,True,False,3,0.992,95.0,4.7,0.9921,23.7955,0.0,0.8147
1096,True,False,1,0.4956,33.8,2.6,0.8454,31.9044,0.0588,0.6022
1097,True,False,2,0.8723,73.8,4.8,0.8265,22.577,0.0,0.6034
1098,True,False,2,0.9926,139.2,3.6,0.9974,23.3254,0.0,0.7642
1099,True,False,2,0.9833,83.8,3.0,0.8174,16.7762,0.0,0.6371
1100,True,False,2,0.9934,130.2,3.6,0.9743,16.2753,0.0294,0.6753
1101,True,False,2,0.9931,135.0,2.5,0.9749,17.8108,0.0244,0.7852
1102,True,False,2,0.9383,330.8,3.0,0.9791,13.7936,0.0625,0.4789
1103,True,False,2,0.9906,133.5,2.7,1.0,16.7441,0.0,0.7336
1104,True,False,2,0.9934,125.2,3.0,0.9713,22.6342,0.0,0.5929
1105,True,False,0,0.929,70.8,2.8,0.4896,17.8542,0.0714,0.534
1106,True,False,1,0.5506,32.2,3.5,0.8333,27.0455,0.0645,0.5967
1107,True,False,3,0.9176,106.5,5.7,0.9653,15.3521,0.0769,0.6612
1108,False,False,1,0.102,28.2,2.1,1.0,32.9121,0.0,0.8051
1109,True,False,2,0.993,144.2,3.3,0.985,24.6113,0.0,0.7512
1110,False,True,1,0.0672,23.5,2.8,1.0,32.6561,0.1111,0.6464
1111,True,False,2,0.9934,273.0,3.3,0.9065,17.0099,0.0,0.6282
1112,True,False,1,0.9142,76.2,3.2,0.9796,20.9335,0.0588,0.6667
1113,True,False,3,0.886,267.2,6.2,0.8806,13.3142,0.0526,0.7687
1114,True,False,2,0.9951,153.5,3.1,0.7482,18.6203,0.0,0.6934
1115,True,False,2,0.9934,100.2,3.4,0.9542,22.0237,0.0256,0.7117
1116,True,False,2,0.9935,216.8,3.4,0.9165,22.8685,0.0625,0.57
1117,True,False,2,0.9862,121.2,3.5,0.9691,27.1194,0.0,0.7379
1118,True,False,2,0.9934,165.5,3.2,0.8978,16.7247,0.0417,0.6068
1119,True,False,2,0.9921,118.8,3.3,0.9349,14.6662,0.0645,0.6681
1120,True,False,2,0.9936,92.8,2.9,0.988,22.4284,0.0465,0.5033
1121,True,False,2,0.9932,106.8,3.1,0.8789,18.3156,0.0,0.4741
1122,True,False,3,0.9935,123.5,4.3,0.8791,15.0595,0.0,0.7296
1123,True,True,2,0.9923,168.5,3.0,0.9847,12.2166,0.0,0.4819
1124,True,False,1,0.8948,46.8,3.3,0.9008,15.3598,0.0667,0.6074
1125,True,False,2,0.9896,151.5,2.6,1.0,16.7423,0.0606,0.6455
1126,True,False,3,0.9934,94.8,4.5,0.9209,22.2401,0.0465,0.638
1127,True,False,2,0.9942,141.0,3.1,0.9607,16.7237,0.08,0.8073
1128,True,True,1,0.7872,47.2,3.1,0.8529,17.5815,0.0,0.474
1129,True,False,2,0.9895,85.2,3.2,0.8952,17.8354,0.0263,0.7479
1130,True,False,2,0.9924,124.8,2.6,0.9943,16.8669,0.0,0.746
1131,True,False,3,0.9884,100.5,4.8,1.0,23.839,0.0,0.6652
1132,True,False,2,0.9915,101.2,3.7,0.9895,15.3948,0.12,0.8361
1133,True,False,2,0.9842,82.2,3.2,0.8478,21.999,0.0,0.6595
1134,True,False,2,0.9872,103.0,3.8,0.9858,15.2096,0.1818,0.74
1135,True,False,2,0.9937,96.8,2.9,0.9925,17.1713,0.0541,0.7024
1136,True,False,2,0.9937,139.2,3.4,0.9921,19.1336,0.0,0.6239
1137,False,False,1,0.4955,43.5,2.6,0.9762,21.3628,0.0667,0.7956
1138,True,False,2,0.9927,133.8,3.5,0.9841,18.1316,0.0,0.8258
1139,True,False,2,0.9934,99.0,3.5,0.9779,16.378,0.0909,0.6649
1140,True,False,2,0.9935,114.5,3.9,0.953,19.7806,0.0513,0.7324
1141,True,False,2,0.969,77.8,4.7,0.9668,16.953,0.0667,0.7938
1142,False,False,1,0.346,37.5,3.0,0.8,23.5687,0.0571,0.6911
1143,True,False,2,0.9921,175.8,3.0,0.9631,14.7704,0.0,0.5921
1144,True,False,2,0.9937,92.2,3.0,0.9879,16.8212,0.0,0.652
1145,True,False,3,0.9746,108.0,5.0,0.7842,5.8892,0.0476,0.4176
1146,True,True,2,0.9934,123.5,3.1,0.9612,17.4942,0.0,0.7047
1147,True,False,2,0.9611,186.5,3.1,0.8968,10.6485,0.0,0.5029
1148,False,False,2,0.7554,80.0,3.6,1.0,19.2319,0.0556,0.8358
1149,True,False,1,0.9346,59.5,3.9,0.9494,17.8192,0.0263,0.5425
1150,False,False,1,0.0175,20.8,2.6,1.0,8.2718,0.0588,0.8554
1151,True,True,2,0.9935,102.8,3.6,0.9752,16.4054,0.0,0.7845
1152,True,False,2,0.9911,90.2,3.2,0.86,14.6066,0.0294,0.644
1153,True,False,2,0.9928,117.0,3.5,0.8654,22.8488,0.0,0.6837
1154,True,False,3,0.9882,81.8,4.5,0.8618,15.3983,0.0571,0.5342
1155,True,False,2,0.9905,150.5,2.9,1.0,17.2069,0.0,0.7339
1156,True,False,2,0.9939,168.0,2.8,0.9843,18.4281,0.0,0.6864
1157,True,False,2,0.9937,116.2,3.5,0.9843,16.8223,0.0,0.6471
1158,False,False,1,0.1136,34.2,2.7,0.9899,8.9157,0.0938,0.7245
1159,True,False,3,0.9911,95.8,4.2,0.9228,13.829,0.0385,0.6667
1160,True,False,3,0.9927,123.8,4.0,0.9971,15.7801,0.0,0.673
1161,True,False,2,0.9934,113.0,3.4,0.918,18.5862,0.0,0.6319
1162,True,False,2,0.9884,151.0,3.9,1.0,12.034,0.0556,0.6192
1163,False,False,1,0.151,74.8,2.4,1.0,11.3795,0.0938,0.6654
1164,True,False,2,0.9934,99.0,3.0,0.9695,15.1169,0.0263,0.63
1165,True,False,2,0.9781,167.0,3.1,0.762,7.8946,0.0541,0.4318
1166,True,False,1,0.8411,57.0,3.0,0.9589,17.4023,0.0,0.6648
1167,True,False,2,0.9934,176.8,3.0,0.9566,15.536,0.0,0.5993
1168,False,False,2,0.5859,444.2,3.3,0.8644,14.345,0.0417,0.4204
1169,True,True,2,0.9934,131.0,3.0,0.9749,19.0551,0.0,0.642
1170,True,True,2,0.9868,104.0,3.0,1.0,16.0167,0.04,0.8279
1171,True,False,2,0.9935,137.5,3.0,0.9541,15.101,0.0,0.5789
1172,True,False,2,0.9934,93.5,3.0,0.9641,19.4668,0.0,0.6691
1173,True,False,2,0.9936,107.2,2.7,0.9597,19.8921,0.0,0.7538
1174,True,False,1,0.855,61.5,3.0,0.859,16.9511,0.0,0.5074
1175,False,False,2,0.0522,32.5,5.1,1.0,10.4664,0.1333,0.6665
1176,False,False,1,0.0996,26.5,2.3,1.0,36.9126,0.0455,0.4146
1177,True,False,1,0.5682,24.2,3.3,0.803,14.9682,0.0435,0.5459
1178,False,True,1,0.4458,24.5,3.1,0.9667,15.1865,0.0385,0.6675
1179,False,False,1,0.1312,40.5,2.5,1.0,18.3651,0.0,0.6792
1180,True,False,2,0.9953,116.2,3.1,0.8222,15.7212,0.0,0.5984
1181,True,True,1,0.9953,112.5,2.7,0.3994,17.9131,0.0,0.7197
1182,True,False,2,0.9928,111.5,3.4,0.8669,16.2843,0.0,0.7147
1183,False,False,2,0.0832,41.0,7.4,1.0,28.822,0.1818,0.5824
1184,True,False,2,0.9928,171.0,2.8,0.9956,16.3871,0.0,0.6626
1185,True,False,2,0.9615,170.2,3.3,0.9914,9.6962,0.0,0.646
1186,True,False,1,0.9951,131.8,3.4,0.0824,16.2194,0.0476,0.5871
1187,True,False,2,0.9482,101.8,2.9,0.9536,53.0849,0.0455,0.6001
1188,False,False,2,0.2208,307.0,3.5,0.9255,11.4051,0.1739,0.5658
1189,False,True,1,0.4474,45.5,2.5,1.0,249.3255,0.5,0.5145
1190,False,True,0,0.1511,25.5,3.1,0.0,19.6857,0.0,0.6229
1191,True,True,1,0.8914,46.5,3.0,0.9685,15.5985,0.04,0.5854
1192,True,False,2,0.9932,142.5,3.5,0.8853,14.8772,0.04,0.5107
1193,True,False,1,0.4048,28.2,2.6,0.8974,39.8506,0.0526,0.6181
1194,True,False,2,0.9935,116.5,3.0,0.9716,17.6428,0.0,0.7517
1195,True,False,2,0.993,131.5,2.6,0.9694,16.0664,0.0,0.6417
1196,False,False,1,0.2981,35.8,3.1,0.8384,23.9699,0.0,0.535
1197,True,False,1,0.9271,77.8,3.5,0.8762,17.8128,0.0,0.6813
1198,False,False,1,0.6011,67.0,2.4,0.8756,19.0764,0.0,0.7762
1199,False,True,1,0.0869,21.8,6.8,0.2545,217.4322,0.5,0.4599
1200,False,True,2,0.023,43.2,7.7,1.0,76.8448,0.375,0.6799
1201,False,False,1,0.0171,22.2,7.2,0.3509,38.3507,0.16,0.4826
1202,False,True,2,0.0425,56.5,9.8,1.0,48.1408,0.375,0.6694
1203,True,False,2,0.9903,121.8,2.9,1.0,15.9023,0.0,0.643
1204,False,True,2,0.0218,32.5,7.4,1.0,36.4065,0.4286,0.6932
1205,True,True,2,0.993,170.5,2.6,0.9264,17.8473,0.0,0.6298
1206,True,False,1,0.8408,48.2,2.9,0.7744,18.2181,0.0,0.4843
1207,True,False,1,0.9687,77.8,3.5,0.9857,19.697,0.0476,0.7368
1208,True,False,2,0.9904,128.2,2.7,1.0,16.1961,0.0,0.6315
1209,True,True,2,0.9941,92.0,2.7,0.8387,15.4669,0.0,0.5933
1210,False,False,2,0.0861,42.0,6.8,0.8739,17.4912,0.0476,0.4306
1211,True,False,2,0.9904,123.8,2.9,1.0,15.3945,0.0,0.5381
1212,True,False,2,0.9891,203.2,2.3,0.9927,16.3567,0.0,0.7378
1213,False,False,1,0.0335,23.0,3.2,1.0,31.4394,0.2,0.5998
1214,True,False,2,0.9316,365.8,2.7,0.9785,14.2872,0.0385,0.7778
1215,True,False,2,0.9926,92.2,3.3,0.8712,17.3313,0.0,0.4715
1216,True,False,2,0.9934,129.5,3.4,0.9394,18.7693,0.0,0.6222
1217,True,False,1,0.9177,61.2,3.8,0.9042,19.2276,0.1481,0.6967
1218,True,False,1,0.6313,28.5,3.7,0.8816,20.0376,0.1818,0.6348
1219,True,False,2,0.9868,128.8,3.1,1.0,16.1838,0.0,0.8325
1220,True,False,2,0.9939,102.0,3.4,0.6868,16.9994,0.1667,0.5909
1221,True,False,1,0.932,61.5,3.2,0.8012,19.4472,0.2381,0.6168
1222,True,True,1,0.9451,79.5,3.2,0.9091,19.9828,0.0,0.5524
1223,True,True,2,0.9932,107.8,3.5,0.9519,15.533,0.0,0.8541
1224,True,False,2,0.9908,143.5,3.1,1.0,19.6264,0.0,0.6333
1225,False,False,1,0.1637,33.8,2.5,0.871,35.7966,0.0,0.6184
1226,False,False,3,0.049,1197.0,7.2,0.9753,12.7208,0.2,0.7274
1227,True,False,2,0.9922,148.0,3.3,0.9726,12.0347,0.0,0.5377
1228,False,True,1,0.3627,58.0,3.6,0.9355,33.603,0.0,0.6613
1229,True,False,2,0.9905,135.5,3.2,1.0,18.7969,0.0,0.7584
1230,True,False,2,0.9924,88.2,3.2,0.8508,16.3371,0.0,0.6737
1231,True,False,2,0.9938,177.0,3.0,0.9897,17.0203,0.0,0.7339
1232,True,True,2,0.9938,104.0,3.1,0.9864,18.5949,0.0,0.7973
1233,False,True,1,0.0185,32.5,2.5,1.0,102.777,0.6667,0.5389
1234,True,False,2,0.9938,127.5,3.2,0.9913,19.2063,0.0,0.7757
1235,False,True,1,0.0949,54.5,2.7,1.0,31.9161,0.0,0.8314
1236,True,True,2,0.9935,137.2,2.5,0.9922,14.8511,0.0,0.7379
1237,False,False,3,0.3189,345.8,6.1,0.9471,21.5928,0.1429,0.6715
1238,True,False,2,0.9934,93.0,3.2,0.965,16.203,0.0,0.6666
1239,False,False,1,0.1631,31.5,2.6,0.9773,37.4933,0.0,0.5955
1240,True,False,2,0.9934,92.2,3.4,0.9427,18.6199,0.0,0.6568
1241,True,False,2,0.9937,121.0,3.3,0.9908,19.3056,0.0,0.6161
1242,True,False,2,0.9937,144.8,3.0,0.9822,18.1955,0.0,0.6411
1243,True,False,2,0.9945,258.2,2.8,0.784,12.1482,0.0345,0.4855
1244,True,False,2,0.9935,121.8,3.2,0.9762,16.5573,0.0,0.7738
1245,False,True,2,0.0852,39.2,8.1,1.0,97.5596,0.2857,0.6755
1246,True,False,2,0.9928,100.2,3.2,0.8681,15.3456,0.0,0.6146
1247,True,True,2,0.9938,123.5,3.2,0.9884,18.7279,0.0,0.7839
1248,True,False,2,0.9927,104.8,2.8,0.8396,20.5116,0.0,0.7654
1249,True,False,3,0.9927,171.0,4.7,0.9722,14.4171,0.0263,0.7781
1250,True,False,2,0.9937,156.2,3.2,0.9883,18.4837,0.0,0.7128
1251,True,True,2,0.9935,90.5,3.2,0.9677,15.5069,0.0,0.5446
1252,True,False,2,0.9932,134.2,3.2,0.9754,16.7364,0.0,0.8541
1253,True,False,2,0.9928,88.2,3.1,0.8686,18.3276,0.1053,0.6081
1254,False,False,1,0.2877,51.5,3.5,0.9007,32.7795,0.0,0.6151
1255,True,False,1,0.9274,56.8,3.0,0.9172,18.9437,0.125,0.6451
1256,False,False,2,0.2071,220.2,3.4,0.8727,4.0298,0.45,0.5182
1257,True,False,2,0.9935,120.2,3.4,0.9373,20.6633,0.1143,0.7197
1258,True,False,2,0.9921,119.0,3.6,0.9091,12.5406,0.0,0.6271
1259,True,False,2,0.9935,125.2,3.2,0.9296,18.8936,0.0,0.7461
1260,True,False,2,0.9922,189.0,2.8,0.9513,18.2934,0.1667,0.7586
1261,True,False,2,0.9939,139.2,2.8,0.9814,16.2068,0.0,0.7101
1262,True,False,2,0.9935,108.8,3.4,0.8914,18.8915,0.125,0.5777
1263,True,True,2,0.9934,105.2,3.1,0.9414,17.1713,0.0,0.6758
1264,False,False,1,0.0079,22.5,3.0,1.0,8.6903,0.6471,0.5619
1265,False,True,2,0.1074,31.5,9.5,0.5227,97.9299,0.2,0.6951
1266,True,False,2,0.9932,88.8,3.1,0.9506,18.0531,0.0,0.5004
1267,False,False,3,0.2947,340.0,6.2,0.8835,18.0747,0.1364,0.6594
1268,True,False,2,0.9934,155.5,2.7,0.9881,14.3744,0.0333,0.7156
1269,True,False,2,0.7933,82.5,2.4,0.9957,45.986,0.0,0.6965
1270,True,True,2,0.9926,120.0,3.3,0.9785,14.8744,0.0,0.6975
1271,True,False,2,0.9936,172.5,2.7,0.9398,15.757,0.0,0.7794
1272,True,False,2,0.9914,131.5,3.4,0.9972,19.0358,0.0,0.8268
1273,True,False,1,0.535,24.2,3.1,0.9667,41.1788,0.1765,0.6812
1274,True,False,2,0.9938,96.8,3.2,0.9845,15.486,0.0,0.8035
1275,True,False,1,0.7009,65.2,3.6,0.9438,15.5807,0.0,0.8313
1276,True,False,1,0.5505,45.5,2.4,0.9016,43.3221,0.075,0.4027
1277,True,False,2,0.9951,129.8,3.5,0.5371,17.2913,0.0,0.69
1278,False,True,2,0.0393,30.2,10.1,0.747,15.8849,0.0,0.4456
1279,True,False,3,0.9934,250.0,5.1,0.958,15.3423,0.0,0.6135
1280,True,False,1,0.6852,58.2,2.9,0.9618,44.4429,0.2778,0.7964
1281,True,False,2,0.9903,178.8,3.7,1.0,16.2929,0.0,0.6054
1282,True,False,2,0.9932,110.5,3.6,0.9186,15.2571,0.0,0.5155
1283,True,False,2,0.9934,145.0,2.9,0.9455,16.3845,0.0,0.6412
1284,True,False,1,0.7993,65.5,3.2,0.962,15.2489,0.0,0.7955
1285,True,True,1,0.9429,66.2,3.2,0.7797,16.2926,0.0333,0.6037
1286,True,True,2,0.9928,142.2,2.8,0.9974,18.6089,0.0385,0.6882
1287,True,False,2,0.975,80.5,2.9,0.9238,15.769,0.0222,0.6305
1288,True,False,1,0.5943,71.5,2.6,0.9648,28.4034,0.0652,0.3529
1289,True,True,2,0.9935,132.5,2.6,0.986,15.1791,0.0417,0.7529
1290,True,False,1,0.477,37.8,2.8,0.8929,43.5404,0.119,0.5643
1291,False,False,3,0.2109,327.8,6.1,0.9598,20.3663,0.2609,0.8395
1292,True,False,2,0.9911,89.5,3.1,0.9754,13.8557,0.0,0.6403
1293,False,False,1,0.0058,26.0,2.5,1.0,8.0683,0.7692,0.5785
1294,True,False,0,0.4542,35.0,3.2,0.1868,33.075,0.1765,0.4227
1295,True,False,1,0.4948,72.5,3.5,0.922,39.9621,0.0,0.8164
1296,True,False,2,0.9938,136.5,3.1,0.9842,16.0452,0.1111,0.7452
1297,True,False,2,0.9936,163.5,2.8,0.9698,17.7789,0.0714,0.8019
1298,True,False,1,0.8719,46.8,2.8,0.9606,22.836,0.1087,0.5682
1299,True,False,3,0.9938,134.5,4.5,0.9837,16.5513,0.0638,0.7984
